org_name,connecthub_org_id,connecthub_display_label,match_score,npi_count,input_label,input_states,connecthub_label,connecthub_states,match_status
MARTIN,6792ab84d118cb604575ab1d,"Martin E Dennis Md Pc (Reno,NV)",90.0,8,martin,"[""MA""]",martin e dennis md,nan,no_match
DAVIS,63ce58ae1415503742369085,Davis Street Primary Care Clinic,90.0,8,davis,"[""GA""]",davis street primary care clinic,nan,no_match
MARTIN,6792ab86d118cb604575abe6,"Martin Menosky Md Llc (Lancaster,OH)",90.0,8,martin,"[""MA""]",martin menosky md,nan,no_match
BROWN,6792ab77d118cb604575a1a1,"Brown, Stephen (Longmont,CO)",90.0,8,brown,"[""WI""]",brown stephen,nan,no_match
MILLER,6452aef161a0f218ad32fa35,Miller & Turner Obgyn,90.0,8,miller,"[""WI""]",miller turner obgyn,nan,no_match
HARRIS,6655e9dce5727851947840bd,Harris Family Medical Center,90.0,8,harris,"[""MA""]",harris family medical center,nan,no_match
BROWN,62c72d490e054aa7d135426c,Brown & Toland Physicians,90.0,8,brown,"[""GA""]",brown toland physicians,nan,no_match
HARRIS,66e8203621afba04642bdcad,Harris Health System,90.0,8,harris,"[""MA""]",harris health system,nan,no_match
MURPHY,6792ab7cd118cb604575a52c,"Murphy Pain Center (Jeffersonville,IN)",90.0,8,murphy,"[""MA""]",murphy pain center,nan,no_match
BROWN,6792ab76d118cb604575a134,"Brown_darell (Marina,CA)",90.0,8,brown,"[""WI""]",brown darell,nan,no_match
HARRIS,63651fe781dd9a2cb3110cfa,LifePoint Corporate Services General Partnership,90.0,8,harris,"[""MA""]",harris regional hospital,"[""GA"",""PA"",""IA"",""OH"",""FL"",""MA"",""MI"",""AR"",""AZ"",""UT"",""AL"",""RI"",""CO"",""MT"",""NM"",""CA"",""VA"",""WA"",""KY"",""OK"",""TX"",""NC"",""IN"",""KS"",""MO"",""IL"",""NV"",""WV"",""TN"",""OR""]",no_match
BROWN,671128461c34d67c41cebe19,"Brown Family Practice (Fort Valley,GA)",90.0,8,brown,"[""WI""]",brown family practice,nan,no_match
THOMAS,6792ab76d118cb604575a142,"Thomas A. Cadenhead, Md, Pa (Denton,TX)",90.0,8,thomas,"[""WI""]",thomas a cadenhead md pa,nan,no_match
JOHNSON,6655ea21e5727851947841e7,Johnson Internal Medicine Inc BOCA RATON FL,90.0,8,johnson,"[""WI""]",johnson internal medicine inc boca raton fl,nan,no_match
THOMAS,640d72d37ab52bb9c2f1fcd9,Veterans Affairs,90.0,8,thomas,"[""WI""]",thomas e creek va medical center,"[""HI"",""GA"",""PA"",""IA"",""ND"",""SC"",""SD"",""PR"",""OH"",""FL"",""NJ"",""MA"",""LA"",""MI"",""DC"",""DE"",""AR"",""AZ"",""MS"",""AK"",""RI"",""AL"",""UT"",""CO"",""NE"",""MT"",""CT"",""NM"",""CA"",""NY"",""MN"",""VA"",""NH"",""WA"",""WY"",""KY"",""ME"",""OK"",""TX"",""NC"",""IN"",""KS"",""MO"",""IL"",""NV"",""WI"",""WV"",""MD"",""TN"",""ID"",""OR"",""VT""]",no_match
THOMAS,6792ab78d118cb604575a28c,"Thomas L. Edwards Do, Inc. (San Antonio,FL)",90.0,8,thomas,"[""WI""]",thomas l edwards do,nan,no_match
MARTIN,6792ab77d118cb604575a23e,"Martin Cooper Md Pa (Huntingdon Valley,PA)",90.0,8,martin,"[""MA""]",martin cooper md pa,nan,no_match
THOMAS,6452afff61a0f218ad330ed9,"Thomas S.Walter, MD, Ob/Gyn",90.0,8,thomas,"[""WI""]",thomas swalter md obgyn,nan,no_match
BROWN,6780385511767e383e38cd9c,Brown Fertility,90.0,8,brown,"[""WI""]",brown fertility,nan,no_match
MARTIN,678048ac119856f26831c2e2,Martin P. Lanoff MD SC,90.0,8,martin,"[""MA""]",martin p lanoff md sc,nan,no_match
WHITE,640d72d37ab52bb9c2f1fcd9,Veterans Affairs,90.0,8,white,"[""MA""]",white river junction va medical center,"[""VT"",""ME"",""CT"",""NH"",""MA"",""RI""]",no_match
MARTIN,67ae5f0b4885c426e6e39e1d,"Martin Slavin Physician Pc (Brooklyn,NY)",90.0,8,martin,"[""MA""]",martin slavin physician,nan,no_match
WHITE,63ce560b1415503742364a37,White River Medical Center,90.0,8,white,"[""MA""]",white river medical center,nan,no_match
WHITE,6655ea54648dc68f6cbe8465,White Rock Family Health,90.0,8,white,"[""MA""]",white rock family health,nan,no_match
MURPHY,67abb14a6f1d9a45627e5f33,"Murphy Medical Center (Murphy,NC)",90.0,8,murphy,"[""MA""]",murphy medical center,nan,no_match
"CORNERSTONE MEDICAL ASSOCIATES, LLC",6792ab82d118cb604575a93b,"Cornerstone Medical Llc (Joplin,MO)",90.0,8,cornerstone medical associates,"[""GA""]",cornerstone medical,nan,no_match
THOMAS,67abb14d6f1d9a45627e5f73,"Thomas Boyd Memorial Hospital (Carrollton,IL)",90.0,8,thomas,"[""WI""]",thomas boyd memorial hospital,nan,no_match
THOMAS,6792ab79d118cb604575a320,"Thomas E Blaney Dpm Pc (Chicago,IL)",90.0,8,thomas,"[""WI""]",thomas e blaney dpm,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health,90.0,8,davis,"[""GA""]",davis county hospital,"[""GA""]",no_match
THOMAS,66c8b27cbf754bd0103b98ee,Thomas E. Maslen,90.0,8,thomas,"[""WI""]",thomas e maslen,nan,no_match
DAVIS,6655e9d4e572785194783e33,Communicare Health Centers,90.0,8,davis,"[""GA""]",davis community clinic,nan,no_match
THOMAS,6655ea51648dc68f6cbe8369,"Thomas M. Hoffman, MD",90.0,8,thomas,"[""WI""]",thomas m hoffman,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,Trinity Health (Cerner),90.0,8,davis,"[""GA""]",davis county hospital,"[""GA"",""MI""]",no_match
THOMAS,6711284a1c34d67c41cec014,"Thomas S. Loftus, M.D., P.A. (Austin,TX)",90.0,8,thomas,"[""WI""]",thomas s loftus md pa,nan,no_match
DAVIS,66e8203321afba04642bdc8a,CommUnityCare Health Centers,90.0,8,davis,"[""GA""]",davis community clinic,nan,no_match
WHITE,6772e0c362cac9335ad417ac,White Mountain Community Health Center (NH),90.0,8,white,"[""MA""]",white mountain community health center,nan,no_match
DAVIS,63651fe881dd9a2cb3110d31,Trinity Health (Cerner),90.0,8,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
WHITE,67abb39b6f1d9a45627e6078,"White Mountain Regional Medical Center (Springerville,AZ)",90.0,8,white,"[""MA""]",white mountain regional medical center,nan,no_match
HARRIS,66e8203621afba04642bdcad,Harris Health System,90.0,8,harris,"[""MA""]",harris health system,nan,no_match
WHITE,678053b4119856f26831c4fa,White Oak Family Physicians Pa,90.0,8,white,"[""MA""]",white oak family physicians pa,nan,no_match
DAVIS,66e8203f21afba04642bdd44,Trinity Health (Cerner),90.0,8,davis,"[""GA""]",davis county hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
WHITE,640d72d37ab52bb9c2f1fcd9,Veterans Affairs,90.0,8,white,"[""MA""]",white river junction va medical center,"[""HI"",""GA"",""PA"",""IA"",""ND"",""SC"",""SD"",""PR"",""OH"",""FL"",""NJ"",""MA"",""LA"",""MI"",""DC"",""DE"",""AR"",""AZ"",""MS"",""AK"",""RI"",""AL"",""UT"",""CO"",""NE"",""MT"",""CT"",""NM"",""CA"",""NY"",""MN"",""VA"",""NH"",""WA"",""WY"",""KY"",""ME"",""OK"",""TX"",""NC"",""IN"",""KS"",""MO"",""IL"",""NV"",""WI"",""WV"",""MD"",""TN"",""ID"",""OR"",""VT""]",no_match
JOHNSON,63ce588e1415503742368e05,Johnson Health Center,90.0,8,johnson,"[""WI""]",johnson health center,nan,no_match
WHITE,6452ae4861a0f218ad32ec00,Genesis Health Care,90.0,8,white,"[""MA""]",white sulphur springs center,"[""AL"",""VT"",""PA"",""CO"",""CT"",""NM"",""CA"",""NH"",""VA"",""WA"",""NJ"",""KY"",""MA"",""DE"",""ME"",""NC"",""MD"",""WV"",""TN"",""RI"",""SC""]",no_match
DAVIS,6452adf561a0f218ad32e48d,Davis Internal Medicine,90.0,8,davis,"[""GA""]",davis internal medicine,nan,no_match
WILLIAMS,6792ab84d118cb604575aaf2,"Williams Family Practice, Pllc (Jane Lew,WV)",90.0,8,williams,"[""GA""]",williams family practice,nan,no_match
JOHNSON,6792ab84d118cb604575aac7,"Johnson Riverside Family Practice (Moore Haven,FL)",90.0,8,johnson,"[""WI""]",johnson riverside family practice,nan,no_match
WILLIAMS,6792ab86d118cb604575ac24,"Williams Foot And Leg Specialty Care Inc (Savannah,GA)",90.0,8,williams,"[""GA""]",williams foot and leg specialty care,nan,no_match
DAVIS,6452adf561a0f218ad32e48f,Davis Medical Group,90.0,8,davis,"[""GA""]",davis medical group,nan,no_match
JOHNSON,6792ab77d118cb604575a202,"Johnson, Phillip (Phoenix,AZ)",90.0,8,johnson,"[""WI""]",johnson phillip,nan,no_match
DAVIS,6792ab76d118cb604575a175,"Davis Spine Associates (Mooresville,NC)",90.0,8,davis,"[""GA""]",davis spine associates,nan,no_match
JONES,66e8204221afba04642bdd66,University of Rochester Medical Center,90.0,8,jones,"[""GA""]",jones memorial hospital,nan,no_match
DAVIS,6452adf561a0f218ad32e490,Davis Vascular Institute,90.0,8,davis,"[""GA""]",davis vascular institute,nan,no_match
MARTIN,6452aed461a0f218ad32f7dd,"Martin, Renata MD (Massachusetts)",90.0,8,martin,"[""MA""]",martin renata,nan,no_match
HARRIS,6452ae4861a0f218ad32ec00,Genesis Health Care,90.0,8,harris,"[""MA""]",harris hill center,"[""MA"",""SC""]",no_match
MILLER,6655ea26e5727851947843c2,Miller Foot Centers,90.0,8,miller,"[""WI""]",miller foot centers,nan,no_match
JOHNSON,66e8203121afba04642bdc62,Ballad Health,90.0,8,johnson,"[""WI""]",johnson county community hospital,nan,no_match
JOHNSON,63ce588e1415503742368e05,Johnson Health Center,90.0,8,johnson,"[""WI""]",johnson health center service site,nan,no_match
JOHNSON,66e8203f21afba04642bdd44,Trinity Health,90.0,8,johnson,"[""WI""]",johnson memorial hospital,nan,no_match
THOMAS,6655ea51648dc68f6cbe8367,"Thomas C. Tolli, MD",90.0,8,thomas,"[""WI""]",thomas c tolli,nan,no_match
MARTIN,6452aed361a0f218ad32f7d7,Martin Castaneda,90.0,8,martin,"[""MA""]",martin castaneda,nan,no_match
THOMAS,640d72d37ab52bb9c2f1fcd9,Veterans Affairs VA,90.0,8,thomas,"[""WI""]",thomas e creek va medical center,nan,no_match
MARTIN,6655e9dde572785194784127,"Horizon Health Care, Inc.",90.0,8,martin,"[""MA""]",martin community health center,nan,no_match
THOMAS,640d72d37ab52bb9c2f1fcd9,Veterans Affairs,90.0,8,thomas,"[""WI""]",thomas e creek va medical center,"[""IL"",""WI"",""MI""]",no_match
THOMAS,6792ab7fd118cb604575a775,"Thomas A. Upshaw M.d. (Daniel Island,SC)",90.0,8,thomas,"[""WI""]",thomas a upshaw,nan,no_match
THOMAS,640d72d37ab52bb9c2f1fcd9,Veterans Affairs,90.0,8,thomas,"[""WI""]",thomas e creek va medical center,"[""WI""]",no_match
THOMAS,6655ea51648dc68f6cbe8368,Thomas Family Practice BATTLE CREEK MI,90.0,8,thomas,"[""WI""]",thomas family practice battle creek mi,nan,no_match
THOMAS,678051b5119856f26831c49e,Thomas E Jackson Md,90.0,8,thomas,"[""WI""]",thomas e jackson,nan,no_match
THOMAS,6792ab87d118cb604575aca3,"Thomas G. O'brien Ii, Ms,do,pc (Jackason Heights,NY)",90.0,8,thomas,"[""WI""]",thomas g obrien ii msdopc,nan,no_match
THOMAS,63651fe781dd9a2cb3110cf5,"Thomas M. Flake Jr., MD.",90.0,8,thomas,"[""WI""]",thomas m flake jr,nan,no_match
THOMAS,6452afff61a0f218ad330ecf,Thomas Gibbs Md,90.0,8,thomas,"[""WI""]",thomas gibbs,nan,no_match
THOMAS,6792ab76d118cb604575a174,"Thomas Mathias Do,pa (Pinellas Park,FL)",90.0,8,thomas,"[""WI""]",thomas mathias dopa,nan,no_match
THOMAS,66e8203721afba04642bdcc6,Jefferson Health,90.0,8,thomas,"[""WI""]",thomas jefferson university hospital,nan,no_match
THOMAS,6792ab89d118cb604575ae20,"Thomas K Koithan Pc (West Des Moines,IA)",90.0,8,thomas,"[""WI""]",thomas k koithan,nan,no_match
WHITE,66c8b27fbf754bd0103b9909,White Oak Medical Associates,90.0,8,white,"[""MA""]",white oak medical associates,nan,no_match
WHITE,6655ea54648dc68f6cbe8464,White Pine Family Medicine,90.0,8,white,"[""MA""]",white pine family medicine,nan,no_match
WHITE,6711284a1c34d67c41cec03b,"White Hall Family Practice (White Hall,AR)",90.0,8,white,"[""MA""]",white hall family practice,nan,no_match
WHITE,640d72d37ab52bb9c2f1fcd9,Veterans Affairs,90.0,8,white,"[""MA""]",white river junction va medical center,"[""MA""]",no_match
WHITE,66e8203921afba04642bdce6,"Montefiore Health System, Inc.",90.0,8,white,"[""MA""]",white plains hospital,nan,no_match
WILSON,6655ea54648dc68f6cbe847b,Wilson Velazquez MD PA,90.0,8,wilson,"[""MA""]",wilson velazquez md pa,nan,no_match
WHITE,678169f262cac9335ad417e9,White Plains Hospital,90.0,8,white,"[""MA""]",white plains hospital,nan,no_match
WHITE,640d72d37ab52bb9c2f1fcd9,Veterans Affairs VA,90.0,8,white,"[""MA""]",white river junction va medical center,nan,no_match
WHITE,6792ab88d118cb604575ad5a,"White Stone Medical Services Pllc (Misson,TX)",90.0,8,white,"[""MA""]",white stone medical services,nan,no_match
WHITE,6452ae4861a0f218ad32ec00,Genesis Health Care,90.0,8,white,"[""MA""]",white sulphur springs center,"[""MA"",""SC""]",no_match
WILLIAMS,6792ab7ad118cb604575a419,"Williams Family Practice, P A (Cleveland,TX)",90.0,8,williams,"[""GA""]",williams family practice p a,nan,no_match
WILLIAMS,66c8b280bf754bd0103b9910,Williams Street Dialysis Davita,90.0,8,williams,"[""GA""]",williams street dialysis davita,nan,no_match
WILSON,63651fe781dd9a2cb3110cfa,LifePoint Corporate Services General Partnership,90.0,8,wilson,"[""MA""]",wilson medical center,"[""GA"",""PA"",""IA"",""OH"",""FL"",""MA"",""MI"",""AR"",""AZ"",""UT"",""AL"",""RI"",""CO"",""MT"",""NM"",""CA"",""VA"",""WA"",""KY"",""OK"",""TX"",""NC"",""IN"",""KS"",""MO"",""IL"",""NV"",""WV"",""TN"",""OR""]",no_match
NORTH OAKS MEDICAL CENTER LLC,6452af1961a0f218ad32fd6f,"North Okaloosa Medical Center (Crestview,FL)",88.888885,8,north oaks medical center,"[""LA""]",north okaloosa medical center,nan,no_match
NORTH OAKS MEDICAL CENTER LLC,6452af1961a0f218ad32fd6f,"North Okaloosa Medical Center (Crestview,FL)",88.888885,8,north oaks medical center,"[""LA""]",north okaloosa medical center,nan,no_match
CONVENIENT CARE LLC,63ce560b1415503742364a24,CareConnect Health,100.0,7,convenient care,"[""LA""]",convenient care,nan,no_match
UNIVERSITY MEDICAL CENTER,63651fe181dd9a2cb3110bb8,University Medical Center of El Paso,95.0,7,university medical center,"[""TX"",""LA""]",university medical center of el paso,nan,no_match
UNIVERSITY MEDICAL CENTER,63651fe181dd9a2cb3110bb8,University Medical Center of El Paso,95.0,7,university medical center,"[""TX"",""LA""]",university medical center of el paso,"[""TX""]",no_match
UNIVERSITY MEDICAL CENTER,63651fe181dd9a2cb3110bb8,University Medical Center of El Paso,95.0,7,university medical center,"[""TX"",""LA""]",university medical center of el paso,"[""TX""]",no_match
UNIVERSITY MEDICAL CENTER,63651fe181dd9a2cb3110bb8,University Medical Center of El Paso,95.0,7,university medical center,"[""TX"",""LA""]",university medical center of el paso,nan,no_match
ALLEN,671128451c34d67c41cebde1,"Allen County Cardiology, LLC (Fort Wayne,IN)",90.0,7,allen,"[""MA""]",allen county cardiology,nan,no_match
ADAMS,678035e011767e383e38cd09,Adams Stephens PA,90.0,7,adams,"[""WI""]",adams stephens pa,nan,no_match
ALLEN,6453d0082020669bfe577218,"Village Medical (Massachusetts, New Hampshire, New Jersey, Rhode Island)",90.0,7,allen,"[""MA""]",allen family medicine,nan,no_match
ADAMS,679264e011486b83a5502111,"Adams County Regional Medical Center (Seaman,OH)",90.0,7,adams,"[""WI""]",adams county regional medical center,nan,no_match
ALLEN,6453d0082020669bfe577218,"Village Medical (Massachusetts, New Hampshire, New Jersey, Rhode Island)",90.0,7,allen,"[""MA""]",allen family medicine,"[""RI"",""MA""]",no_match
ADAMS,6655e9cbe572785194783b1d,Adams Primary Care,90.0,7,adams,"[""WI""]",adams primary care,nan,no_match
ALLEN,6793e06237747f17b5417938,UnityPoint Health,90.0,7,allen,"[""MA""]",allen hospital,nan,no_match
ALLEN,6453d0082020669bfe577218,"Village Medical (Massachusetts, New Hampshire, New Jersey, Rhode Island)",90.0,7,allen,"[""MA""]",allen family medicine,"[""AZ"",""MA""]",no_match
ANDERSON,6792ab78d118cb604575a2c3,"Anderson Foot Clinic (Rolla,MO)",90.0,7,anderson,"[""MN""]",anderson foot clinic,nan,no_match
ALLEN,6793e06837747f17b541794a,Saint Luke's Health System,90.0,7,allen,"[""MA""]",allen county regional hospital,nan,no_match
CARROLL,67abb14f6f1d9a45627e5fa4,"Carroll County Memorial Hospital (Carrollton,KY)",90.0,7,carroll,"[""MA""]",carroll county memorial hospital,nan,no_match
ALLEN,6453d0082020669bfe577218,"Village Medical (Massachusetts, New Hampshire, New Jersey, Rhode Island)",90.0,7,allen,"[""MA""]",allen family medicine,"[""IN"",""MA""]",no_match
CARROLL,6792ab7dd118cb604575a62d,"Carroll Family Healthcare (Malvern,OH)",90.0,7,carroll,"[""MA""]",carroll family healthcare,nan,no_match
ALLEN,6780367711767e383e38cd2d,Allen Orthopedics Pa,90.0,7,allen,"[""MA""]",allen orthopedics pa,nan,no_match
CARROLL,6655e9d2e572785194783d79,Carroll Heart Center,90.0,7,carroll,"[""MA""]",carroll heart center,nan,no_match
ALLEN,6655e9cde572785194783bac,"Allen M. Lifton, MD",90.0,7,allen,"[""MA""]",allen m lifton,nan,no_match
ALLEN,6453d0082020669bfe577218,"Village Medical (Massachusetts, New Hampshire, New Jersey, Rhode Island)",90.0,7,allen,"[""MA""]",allen family medicine,"[""GA"",""MA""]",no_match
ANDERSON,6793e06837747f17b541794a,Saint Luke's Health System,90.0,7,anderson,"[""MN""]",anderson county hospital,nan,no_match
CHILDRENS HOSPITAL,66e8203521afba04642bdc9c,Erlanger Health System,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital at erlanger,nan,no_match
ALLEN,67abb39a6f1d9a45627e6066,"Allen Parish Hospital (Kinder,LA)",90.0,7,allen,"[""MA""]",allen parish hospital,nan,no_match
EDWARDS,67abb14f6f1d9a45627e5f96,"Edwards County Hospital (Kinsley,KS)",90.0,7,edwards,"[""MA""]",edwards county hospital,nan,no_match
ANDERSON,63ce572a1415503742366e52,Anderson Healthcare's,90.0,7,anderson,"[""MN""]",anderson hospital health system,nan,no_match
JOHNSON,66e8203121afba04642bdc62,Ballad Health,90.0,7,johnson,"[""GA""]",johnson county community hospital,nan,no_match
ALLEN,6453d0082020669bfe577218,"Village Medical (Massachusetts, New Hampshire, New Jersey, Rhode Island)",90.0,7,allen,"[""MA""]",allen family medicine,"[""GA"",""TX"",""IN"",""AZ"",""RI"",""MA""]",no_match
JOHNSON,66e8203f21afba04642bdd44,Trinity Health,90.0,7,johnson,"[""GA""]",johnson memorial hospital,"[""GA""]",no_match
ANDERSON,6452ad7d61a0f218ad32d922,Anderson Mill Physician Associates,90.0,7,anderson,"[""MN""]",anderson mill physician associates,nan,no_match
JOHNSON,6792ab84d118cb604575aac7,"Johnson Riverside Family Practice (Moore Haven,FL)",90.0,7,johnson,"[""GA""]",johnson riverside family practice,nan,no_match
ANDERSON,63ce572a1415503742366e52,Anderson Healthcare's,90.0,7,anderson,"[""MN""]",anderson hospital,nan,no_match
LEE,66e8203821afba04642bdcce,Lee Health,90.0,7,lee,"[""GA""]",lee memorial hospital,nan,no_match
ANDERSON,6655e9cee572785194783bdd,Anderson Walk-In Medical Clinics REDDING CA,90.0,7,anderson,"[""MN""]",anderson walkin medical clinics redding ca,nan,no_match
LEVINE,6780233d94aced13ff218633,Atrium Health (MyAtriumHealth),90.0,7,levine,"[""MA""]",levine childrens hospital,nan,no_match
ALLEN,6453d0082020669bfe577218,"Village Medical (Massachusetts, New Hampshire, New Jersey, Rhode Island)",90.0,7,allen,"[""MA""]",allen family medicine,"[""TX"",""MA""]",no_match
MILLER                       ,6655ea26e5727851947843c2,Miller Foot Centers,90.0,7,miller,"[""KY""]",miller foot centers,nan,no_match
ANDERSON,671128451c34d67c41cebdeb,"Anderson, Robert MD (Jupiter,FL)",90.0,7,anderson,"[""MN""]",anderson robert,nan,no_match
NELSON,67804957119856f26831c331,Nelson E Uzquiano Md Pa,90.0,7,nelson,"[""MA""]",nelson e uzquiano md pa,nan,no_match
CHILDRENS HOSPITAL INC,67aa61a799dcc50ff9446172,Children's Hospital Colorado,90.0,7,childrens hospital,"[""LA""]",childrens hospital colorado,nan,no_match
NELSON,6655ea27e572785194784426,"Nelson Handal, MD",90.0,7,nelson,"[""MA""]",nelson handal,nan,no_match
NELSON,6655ea27e572785194784426,"Nelson Handal, MD",90.0,7,nelson,"[""WI""]",nelson handal,nan,no_match
ALLEN,6780367911767e383e38cd2e,Allen Rosenbuam Md,90.0,7,allen,"[""MA""]",allen rosenbuam,nan,no_match
CARROLL,678038c011767e383e38cdc9,Carroll Childrens Center,90.0,7,carroll,"[""MA""]",carroll childrens center,nan,no_match
CHILDRENS HOSPITAL INC,66e8203321afba04642bdc85,Children's Hospital of Philadelphia,90.0,7,childrens hospital,"[""LA""]",childrens hospital of philadelphia,nan,no_match
CARROLL,673f5f120b034056a75f9ff0,Carroll County Eye Surgery Center (MD),90.0,7,carroll,"[""MA""]",carroll county eye surgery center,nan,no_match
ANDERSON,63ce572a1415503742366e52,Anderson Healthcare's,90.0,7,anderson,"[""MN""]",anderson healthcares,nan,no_match
"RESURGENS, PC",6452af8361a0f218ad3305a0,Resurgens Orthopaedics,90.0,7,resurgens,"[""ME"",""GA""]",resurgens orthopaedics,nan,no_match
CARROLL,66c8b250bf754bd0103b978f,Carroll Family Medicine LLC,90.0,7,carroll,"[""MA""]",carroll family medicine,nan,no_match
SHERMAN,66e8203c21afba04642bdd11,Prime Healthcare,90.0,7,sherman,"[""MA""]",sherman oaks hospital,nan,no_match
CHILDRENS HOSPITAL,66e8203321afba04642bdc85,Children's Hospital of Philadelphia,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital of philadelphia,nan,no_match
THOMAS,6792ab7fd118cb604575a775,"Thomas A. Upshaw M.d. (Daniel Island,SC)",90.0,7,thomas,"[""GA""]",thomas a upshaw,nan,no_match
ANDERSON,6452ad7d61a0f218ad32d923,Anderson Podiatry Center,90.0,7,anderson,"[""MN""]",anderson podiatry center,nan,no_match
THOMAS,640d72d37ab52bb9c2f1fcd9,Veterans Affairs,90.0,7,thomas,"[""GA""]",thomas e creek va medical center,"[""AL"",""GA"",""SC""]",no_match
THOMAS,678051b5119856f26831c49e,Thomas E Jackson Md,90.0,7,thomas,"[""GA""]",thomas e jackson,nan,no_match
THOMAS,6452afff61a0f218ad330ecf,Thomas Gibbs Md,90.0,7,thomas,"[""GA""]",thomas gibbs,nan,no_match
CHILDRENS HOSPITAL,66e8203921afba04642bdce6,"Montefiore Health System, Inc.",90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital at montefiore,nan,no_match
THOMAS,6655ea51648dc68f6cbe8369,"Thomas M. Hoffman, MD",90.0,7,thomas,"[""GA""]",thomas m hoffman,nan,no_match
CHILDRENS HOSPITAL INC,66e8203821afba04642bdccc,LCMC Health,90.0,7,childrens hospital,"[""LA""]",childrens hospital new orleans main campus,nan,no_match
THOMAS,6452afff61a0f218ad330ed9,"Thomas S.Walter, MD, Ob/Gyn",90.0,7,thomas,"[""GA""]",thomas swalter md obgyn,nan,no_match
CHILDRENS HOSPITAL INC,66e8203921afba04642bdce6,"Montefiore Health System, Inc.",90.0,7,childrens hospital,"[""LA""]",childrens hospital at montefiore,nan,no_match
UNIVERSITY MEDICAL CENTER,63651ff181dd9a2cb3110f11,CommonSpirit Health,90.0,7,university medical center,"[""TX"",""LA""]",university campus of chi health creighton university medical center bergan mercy,"[""TX"",""CA""]",no_match
CHILDRENS HOSPITAL,66e8204221afba04642bdd6f,WellStar,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital of georgia,nan,no_match
UNIVERSITY MEDICAL CENTER,63651fdd81dd9a2cb3110a92,Ascension Health,90.0,7,university medical center,"[""TX"",""LA""]",university medical center brackenridge,"[""TX"",""MO""]",no_match
CHILDRENS HOSPITAL INC,66e8204221afba04642bdd6f,WellStar,90.0,7,childrens hospital,"[""LA""]",childrens hospital of georgia,nan,no_match
WALKER,66e8203221afba04642bdc75,Brookwood Baptist Health,90.0,7,walker,"[""MA""]",walker baptist medical center,nan,no_match
CHILDRENS HOSPITAL,63651fe381dd9a2cb3110c29,VHS Physicians of Michigan,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital of michigan,"[""AL"",""PA"",""OK"",""TX"",""SC"",""AZ"",""CA"",""SD"",""IL"",""FL"",""TN"",""MA"",""MI""]",no_match
CHILDRENS HOSPITAL,66e8203321afba04642bdc85,Children's Hospital of Philadelphia,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital of philadelphia,nan,no_match
CHILDRENS HOSPITAL,63651ff381dd9a2cb3110f79,Detroit Medical Center,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital of michigan,"[""AL"",""PA"",""OK"",""TX"",""SC"",""AZ"",""CA"",""SD"",""IL"",""FL"",""TN"",""MA"",""MI""]",no_match
CHILDRENS HOSPITAL INC,66e8203521afba04642bdc9c,Erlanger Health System,90.0,7,childrens hospital,"[""LA""]",childrens hospital at erlanger,nan,no_match
CHILDRENS HOSPITAL INC,66e8204221afba04642bdd69,VCU Health,90.0,7,childrens hospital,"[""LA""]",childrens hospital of richmond,nan,no_match
JOHNSON,66e8203121afba04642bdc62,Ballad Health,90.0,7,johnson,"[""MN""]",johnson city medical center,nan,no_match
CHILDRENS HOSPITAL INC,66e8203321afba04642bdc85,Children's Hospital of Philadelphia,90.0,7,childrens hospital,"[""LA""]",childrens hospital of philadelphia,nan,no_match
JOHNSON,67abb1496f1d9a45627e5f26,"Johnson County Healthcare Ctr (Buffalo,WY)",90.0,7,johnson,"[""MN""]",johnson county healthcare ctr,nan,no_match
CHILDRENS HOSPITAL,66e8204221afba04642bdd69,VCU Health,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital of richmond at vcu brook road campus,nan,no_match
JOHNSON,6655ea21e5727851947841e7,Johnson Internal Medicine Inc BOCA RATON FL,90.0,7,johnson,"[""MN""]",johnson internal medicine inc boca raton fl,nan,no_match
CHILDRENS HOSPITAL,66e8204221afba04642bdd69,VCU Health,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital of richmond,nan,no_match
JOHNSON,66e8203f21afba04642bdd44,Trinity Health (Cerner),90.0,7,johnson,"[""GA""]",johnson memorial hospital,"[""GA"",""PA"",""IA"",""NE"",""CT"",""CA"",""NY"",""OH"",""FL"",""NJ"",""MA"",""MI"",""DE"",""IN"",""MD"",""IL"",""ID"",""OR""]",no_match
